,Comments,Date,Product,Ratings,Reviews,Title
4,Was this review helpful to you?, June 10 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,"I love them and would give 4 stars save for the ""cord popping"". I only notice when it is plugged into my laptop so it's probably my laptop. I got a great promo on these headphones and it's some of the best money I've spent. The sound is comparable to more expensive headsets and they seem built to last. I love them and ended up buying 2 more pair. The cord popping is a new thing and like I said-it's probably the laptop. Buy them! You'll be happy with them!",Buy 'Em!
5,Was this review helpful to you?, November 30 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,I cannot recommend these headphones. It arrived with one ear speaker loose inside the housing. It still worked so kept using. And now about a month later the other speaker stopped working...nothing else to say.,Doesn't last long!
6,Was this review helpful to you?, November 15 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"These are fantastic! I purchased them as a gift for my nephew, to keep him occupied on the plane for a family vacation. When they arrived, I tried them out to make sure they were working properly, and I was blown away by the sound. Not only the highs (or treble) but also songs with bass. The sound is crisp and clean, and I couldn't have asked for more.",Great Sound.
7,One person found this helpful. Was this review helpful to you?, January 3 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,Sounded good in the beginning. A week later people were complaining they couldn't hear me. Funny thing is this headset stayed at my desk and never left the house.,Poop Quality
8,Was this review helpful to you?, June 4 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,These headphone work great and have great sound. The only bad thing about them is that they have a STRONG chemical smell for about 4 days. This prevented me from using them right away because the smell gave me a headache. That's why I gave it 3 stars instead of 5.,These headphone work great and have great sound
9,Was this review helpful to you?, September 16 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Received 2 of these and we both love them and now I don't need to listen to the hubs YouTube videos with lots of loud machinery and he doesn't have to listen to my cooking ones .. and no more tv/computer volume wars in our happy house,Happy and quiet house once again
0,Was this review helpful to you?, October 30 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,I bought these for my teen. He said the sound quality was great but the ear padding was uncomfortable to him. He said that they didn't feel too tight just didn't care for the padding. I guess he's more of an earbud guy.,Great sound
1,Was this review helpful to you?, August 16 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"These work great, they have good quality sound! They are actually pretty loud if you want it that high, my son had them off and I could hear everything clearly from the counter. They are nicely made and fold away nicely and are comfortable.",Work great!
2,Was this review helpful to you?, June 10 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"Comfortable, sound is amazing. Both my kids (teenagers) love them. Bonus feature the mic. Way to often we get headphones and they don't come with a mic and many calls lost. This makes listening even more the better
Would highly recommend",Amazing Product
3,Was this review helpful to you?, December 7 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,"I bought these for my daughter to travel with, they're soft on the ears and the sound is good. Would have given 5 stars but I haven't used it that much and sometimes these things stop working prematurely.",Awesome headphones
4,Was this review helpful to you?, March 14 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"The kids use these with the PS4 to play online with their friends. They have no issues with the quality and I don't hear the game. So far they are working well for us. As long as they last, we'll continue to be very happy.",Working great
5,Was this review helpful to you?, December 16 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"we love this headphone its awesome we recommend this headphone .
if we had known it would be this good we have bought few of them.
even though its a great product.
workmanship
quality
price
no question ask.
we thank you all.",we love this headphone its awesome we recommend this headphone
6,Was this review helpful to you?, June 11 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"these work very well, the sound is great when using them. my kids love using them with the
Amazon Fire TV Gaming Edition, they just plug it in and mommy doesnt have to listen to them play games on the tv.",great sounding
7,Was this review helpful to you?, November 2 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,These are perfect for both my computer and my phone. Actually this is the second pair I bought because my son liked my first pair so much that he took them for himself. The microphone projects a clear voice and I have no complaints about the sound quality for watching movies or listening to books on tape.,Quality headphones for a reasonable price
8,Was this review helpful to you?, November 10 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,2.0 out of 5 stars,"The ear holes are made for a child. Neither my wife nor I could get these to fit around around ears. No, we don't have Spock ears either. Never plugged them in to test the audio quality. Headphones that sit on top of your ears instead of around them were a no go for us.",The ear holes are made for a child. Neither ...
